8.79509048,48.47703098,537.244
8.79543023,48.47726649,536.562
8.79576421,48.47749332,535.615
8.79609308,48.47770875,534.895
8.79641982,48.47791419,534.257
8.79673790,48.47810840,533.976
8.79704426,48.47829405,533.338
8.79734567,48.47846900,532.646
8.79763892,48.47863958,531.959
8.79792785,48.47880150,530.989
8.79821237,48.47895613,530.506
8.79849758,48.47911288,530.028
8.79878878,48.47926909,529.474
8.79908948,48.47942945,528.807
8.79939794,48.47959280,528.031
8.79971502,48.47975298,527.366
8.80003540,48.47991375,526.654
8.80035996,48.48007571,526.006
8.80069038,48.48023446,525.274
8.80102574,48.48038806,524.659
8.80136385,48.48054474,523.955
8.80170830,48.48069979,523.275
8.80205088,48.48085744,522.119
8.80240211,48.48100810,521.661
8.80276352,48.48115747,521.034
8.80313234,48.48130676,520.791
8.80350735,48.48145588,520.209
8.80388780,48.48160579,519.784
8.80428079,48.48175215,519.273
8.80467620,48.48190162,518.729
8.80507932,48.48204666,518.394
8.80549207,48.48219118,518.154
8.80591337,48.48233637,517.682
8.80634558,48.48247874,517.387
8.80678345,48.48261416,516.729
8.80723317,48.48274216,516.267
8.80768250,48.48286875,515.939
8.80813802,48.48299285,515.630
8.80858886,48.48311489,515.426
8.80903480,48.48323385,515.421
8.80947376,48.48335197,515.291
8.80991004,48.48346677,514.852
8.81034816,48.48358019,514.783
8.81078519,48.48369270,514.453
8.81122581,48.48380140,514.262
8.81166353,48.48391275,514.456
8.81210890,48.48402244,514.209
8.81255380,48.48413398,513.872
8.81300123,48.48424871,513.719
8.81345343,48.48436486,513.374
8.81390846,48.48448371,513.112
8.81436158,48.48460881,512.636
8.81481129,48.48473442,512.491
8.81525981,48.48486971,512.608
8.81571113,48.48500284,512.593
8.81615935,48.48513156,512.348
8.81660578,48.48526009,511.871
8.81705084,48.48539784,511.810
8.81749512,48.48553721,511.821
8.81793631,48.48568096,511.137
8.81837884,48.48582342,511.022
8.81882023,48.48596497,510.578
8.81926111,48.48611052,510.474
8.81969584,48.48626306,510.493
8.82013129,48.48641852,510.464
8.82055624,48.48658436,510.312
8.82097620,48.48675242,510.017
8.82139756,48.48692140,509.595
8.82181119,48.48709585,509.450
8.82222101,48.48727177,509.266
8.82262825,48.48745318,509.017
8.82303139,48.48763771,509.112
8.82343078,48.48782806,508.973
8.82383116,48.48802084,508.977
8.82422721,48.48821564,508.803
8.82461838,48.48841402,508.568
8.82500785,48.48861723,508.310
8.82538521,48.48882758,508.270
8.82575735,48.48903911,508.406
8.82611951,48.48925261,508.487
8.82648603,48.48946724,508.615
8.82685271,48.48968290,508.847
8.82721625,48.48990102,508.867
8.82756981,48.49012543,509.077
8.82792370,48.49034534,508.913
8.82827157,48.49057368,508.823
8.82862219,48.49080458,509.166
8.82896634,48.49103628,509.327
8.82930607,48.49127044,509.921
8.82963968,48.49150858,510.546
8.82997335,48.49174738,511.163
8.83030595,48.49198599,511.401
8.83063632,48.49222869,511.923
8.83095768,48.49247053,512.079
8.83127995,48.49271528,512.476
8.83159317,48.49296496,512.872
8.83190857,48.49321866,512.719
8.83221293,48.49347875,513.303
8.83250994,48.49373835,513.352
8.83280781,48.49399894,513.487
8.83310613,48.49425987,514.110
8.83339678,48.49452593,514.497
8.83368630,48.49479126,514.812
8.83397407,48.49505851,515.596
8.83425734,48.49532408,516.026
8.83453950,48.49558991,516.505
8.83481415,48.49585747,516.617
8.83508971,48.49612595,517.039
8.83536772,48.49639538,517.335
8.83564407,48.49666802,517.495
8.83592434,48.49693849,517.813
8.83620314,48.49720964,518.088
8.83647975,48.49747923,518.574
8.83676146,48.49775204,519.232
8.83704411,48.49802217,519.897
8.83732431,48.49829538,520.287
8.83760590,48.49856792,520.496
8.83789242,48.49883789,520.609
8.83817711,48.49910920,520.856
8.83846234,48.49938218,521.230
8.83874892,48.49965108,521.427
8.83903968,48.49991846,521.473
8.83933561,48.50018614,521.422
8.83962801,48.50045106,521.358
8.83992249,48.50071486,521.435
8.84022642,48.50097808,521.382
8.84052802,48.50123916,521.001
8.84082908,48.50149644,520.282
8.84113778,48.50175502,520.017
8.84144939,48.50200903,519.405
8.84176530,48.50226352,519.138
8.84208903,48.50251827,518.789
8.84241542,48.50277103,518.707
8.84274235,48.50302096,518.408
8.84307151,48.50326762,517.904
8.84340501,48.50351347,517.495
8.84374085,48.50376156,517.680
8.84407737,48.50400301,517.300
8.84441939,48.50424377,517.106
8.84476118,48.50448178,516.536
8.84510672,48.50471928,515.927
8.84545197,48.50495574,515.725
8.84579624,48.50519259,515.281
8.84614793,48.50542906,514.990
8.84650374,48.50566173,514.625
8.84686405,48.50589015,513.882
8.84722462,48.50611784,513.572
8.84758687,48.50634470,513.064
8.84795772,48.50656848,512.433
8.84832628,48.50678826,512.014
8.84870109,48.50700706,511.711
8.84907288,48.50722544,511.221
8.84944949,48.50744118,510.883
8.84982837,48.50765827,510.622
8.85021275,48.50787388,510.535
8.85060090,48.50808609,510.247
8.85098686,48.50830195,509.991
8.85137448,48.50851219,509.745
8.85176829,48.50872174,509.455
8.85215827,48.50892811,508.976
8.85255158,48.50913002,508.610
8.85294902,48.50933091,508.692
8.85334645,48.50952895,508.182
8.85374688,48.50972488,507.978
8.85415023,48.50992132,507.933
8.85455597,48.51011403,507.539
8.85496437,48.51030598,507.485
8.85537365,48.51049164,507.347
8.85578548,48.51067400,507.616
8.85619970,48.51085643,507.696
8.85661262,48.51103712,507.587
8.85703140,48.51121952,507.802
8.85744940,48.51140305,508.009
8.85827948,48.51176611,508.508
8.85869841,48.51194158,508.740
8.85912302,48.51210874,508.677
8.85954790,48.51227479,509.012
8.85997617,48.51244054,509.546
8.86040606,48.51260544,510.288
8.86082908,48.51276435,510.838
8.86125877,48.51292440,511.623
8.86169823,48.51308651,512.283
8.86215012,48.51324603,512.968
8.86261167,48.51340737,513.595
8.86307264,48.51356437,513.826
8.86353424,48.51371980,514.137
8.86399324,48.51387450,514.381
8.86445152,48.51402542,515.039
8.86491030,48.51417438,515.435
8.86537322,48.51431837,515.983
8.86583894,48.51446616,516.065
8.86630270,48.51460925,516.339
8.86675896,48.51475050,516.717
8.86720216,48.51489087,517.407
8.86764297,48.51502507,517.959
8.86806851,48.51515894,518.467
8.86848189,48.51529012,518.984
8.86888278,48.51541946,519.106
8.86927387,48.51554463,519.518
8.86965858,48.51566378,519.416
8.87003419,48.51578102,519.501
8.87040578,48.51589944,519.710
8.87077208,48.51601756,519.887
8.87113250,48.51613830,520.528
8.87147499,48.51625300,520.236
8.87181417,48.51636776,520.219
8.87214602,48.51648326,520.102
8.87247909,48.51660046,520.112
8.87281084,48.51671793,520.086
8.87313760,48.51683621,519.786
8.87347612,48.51696056,519.944
8.87382606,48.51708814,520.245
8.87417367,48.51721919,520.410
8.87451838,48.51735449,520.435
8.87486952,48.51748972,520.445
8.87521283,48.51762798,520.120
8.87556102,48.51777321,520.030
8.87591508,48.51792556,519.745
8.87627992,48.51808655,519.580
8.87664961,48.51825394,519.324
8.87702914,48.51842988,518.990
8.87741278,48.51861003,518.667
8.87779787,48.51880159,518.566
8.87818296,48.51899971,517.949
8.87857200,48.51920149,517.174
8.87895984,48.51941112,516.564
8.87934593,48.51961920,515.568
8.87972854,48.51983159,515.064
8.88009913,48.52005036,514.438
8.88046756,48.52027278,513.982
8.88082423,48.52050206,513.627
8.88117398,48.52073399,512.863
8.88152457,48.52096833,512.739
8.88187292,48.52120624,512.298
8.88221361,48.52144703,511.793
8.88255300,48.52169301,511.579
8.88288651,48.52194270,511.108
8.88321426,48.52219277,510.698
8.88353239,48.52244446,510.045
8.88384037,48.52270179,509.525
8.88414939,48.52296125,509.324
8.88445291,48.52322667,509.206
8.88474569,48.52349063,508.478
8.88503708,48.52376101,508.163
8.88532351,48.52403149,507.519
8.88560136,48.52430758,507.660
8.88587929,48.52458495,507.533
8.88615006,48.52486435,507.210
8.88641850,48.52514623,506.755
8.88667401,48.52543165,506.057
8.88692352,48.52571591,505.280
8.88716626,48.52600376,504.389
8.88739778,48.52629478,503.728
8.88762317,48.52658759,503.409
8.88784068,48.52688342,502.577
8.88806066,48.52718037,502.704
8.88828200,48.52747588,502.070
8.88849567,48.52777396,501.328
8.88870061,48.52807304,500.508
8.88889777,48.52837360,499.665
8.88908533,48.52867675,498.703
8.88925918,48.52898118,497.502
8.88942300,48.52927922,496.646
8.88958082,48.52958134,495.803
8.88972983,48.52988124,494.810
8.88987044,48.53017685,494.006
8.89000089,48.53047187,493.039
8.89012762,48.53076707,492.029
8.89024704,48.53106357,491.689
8.89035687,48.53135721,491.282
8.89045919,48.53165171,490.786
8.89055171,48.53193459,490.357
8.89063721,48.53220937,490.192
8.89071431,48.53247800,489.875
8.89078651,48.53273424,489.469
8.89084866,48.53298668,489.161
8.89089737,48.53323503,488.435
8.89094324,48.53348312,488.127
8.89099045,48.53373303,487.644
8.89103848,48.53399002,487.184
8.89108478,48.53425065,486.709
8.89112899,48.53451401,485.957
8.89117198,48.53478826,485.363
8.89120273,48.53506438,484.597
8.89123408,48.53534489,484.378
8.89125957,48.53562621,483.650
8.89128236,48.53590576,483.166
8.89129735,48.53618515,482.673
8.89130368,48.53646235,481.997
8.89131029,48.53674142,481.022
8.89131269,48.53701943,480.999
8.89130786,48.53729062,480.475
8.89129897,48.53755962,480.299
8.89128372,48.53782303,480.132
8.89126290,48.53809132,479.451
8.89123277,48.53836303,479.250
8.89120569,48.53863266,478.827
8.89117228,48.53890230,478.856
8.89113235,48.53916810,478.604
8.89109047,48.53942987,478.441
8.89104088,48.53969200,478.009
8.89098774,48.53995688,477.653
8.89092745,48.54022364,477.499
8.89086504,48.54049534,477.209
8.89079778,48.54076864,476.717
8.89072955,48.54105027,476.287
8.89065441,48.54133724,475.767
8.89057480,48.54162524,475.216
8.89048940,48.54191609,474.791
8.89040597,48.54220563,474.681
8.89031746,48.54249476,474.140
8.89023008,48.54278093,473.714
8.89014693,48.54306257,473.470
8.89006229,48.54333974,472.915
8.88997741,48.54361565,472.246
8.88989472,48.54388804,471.777
8.88981392,48.54416101,471.098
8.88973667,48.54443296,470.548
8.88966451,48.54470484,469.938
8.88959059,48.54497447,469.513
8.88951945,48.54524307,468.733
8.88945447,48.54551845,468.024
8.88939630,48.54578893,467.469
8.88934140,48.54606164,466.946
8.88928693,48.54633132,466.293
8.88923953,48.54659714,465.976
8.88919634,48.54686677,465.790
8.88915272,48.54713795,465.161
8.88911204,48.54740791,464.474
8.88908475,48.54767879,464.008
8.88905258,48.54795113,463.365
8.88902801,48.54821847,462.789
8.88901071,48.54848534,462.378
8.88899198,48.54875217,461.830
8.88897803,48.54902194,461.076
8.88896879,48.54928400,460.450
8.88896278,48.54954359,459.830
8.88896407,48.54980115,459.344
8.88896863,48.55005744,458.982
8.88897320,48.55030996,458.647
8.88898245,48.55055814,458.503
8.88900373,48.55080480,458.356
8.88902028,48.55104284,457.759
8.88904599,48.55127569,457.321
8.88908182,48.55150925,456.621
8.88911676,48.55174304,455.852
8.88914940,48.55197193,455.381
8.88918390,48.55220224,454.938
8.88922842,48.55243213,454.424
8.88927134,48.55265584,454.103
8.88932006,48.55288140,453.761
8.88936685,48.55311200,453.695
8.88942202,48.55334556,453.005
8.88947901,48.55358239,452.694
8.88953568,48.55381743,452.419
8.88959800,48.55405405,452.405
8.88966594,48.55428659,451.995
8.88973796,48.55452157,451.713
8.88981549,48.55475837,451.172
8.88989906,48.55499858,450.867
8.88998582,48.55523528,450.404
8.89006886,48.55547552,449.745
8.89015874,48.55571187,449.264
8.89025413,48.55594963,448.827
8.89035507,48.55619126,448.476
8.89046004,48.55644028,447.912
8.89057564,48.55669202,447.189
8.89069547,48.55694433,446.491
8.89082502,48.55719896,445.801
8.89096340,48.55745839,445.266
8.89110499,48.55772056,444.597
8.89124845,48.55798301,444.025
8.89139801,48.55824671,443.684
8.89155638,48.55851099,443.056
8.89171189,48.55877076,441.893
8.89187651,48.55903263,441.358
8.89204791,48.55929237,440.770
8.89222316,48.55954988,440.270
8.89239953,48.55980672,440.159
8.89257700,48.56005983,440.003
8.89275836,48.56031194,439.851
8.89294705,48.56056231,439.757
8.89313577,48.56081152,439.727
8.89332632,48.56105650,439.582
8.89352340,48.56130727,439.787
8.89372539,48.56156240,439.724
8.89392783,48.56181708,439.655
8.89412815,48.56206840,439.659
8.89433029,48.56232235,439.358
8.89453262,48.56256986,439.145
8.89473681,48.56282066,439.333
8.89493733,48.56306931,439.481
8.89514109,48.56331973,439.562
8.89534073,48.56357037,439.830
8.89554362,48.56382239,439.751
8.89574056,48.56407752,439.642
8.89594243,48.56433278,440.083
8.89614093,48.56458876,440.067
8.89632897,48.56484919,440.533
8.89651503,48.56510626,441.088
8.89669701,48.56536382,441.692
8.89687359,48.56562134,442.363
8.89704797,48.56587934,442.324
8.89721338,48.56613606,442.235
8.89738043,48.56639249,442.638
8.89754067,48.56665577,442.961
8.89769675,48.56692158,442.690
8.89784613,48.56718948,442.590
8.89799060,48.56745965,442.813
8.89813493,48.56772835,443.064
8.89827463,48.56799874,443.567
8.89840620,48.56826943,443.676
8.89852808,48.56854417,443.959
8.89864243,48.56882025,444.408
8.89875190,48.56909717,444.843
8.89885926,48.56937696,445.372
8.89896455,48.56965591,446.091
8.89906599,48.56993506,446.553
8.89916406,48.57021554,447.359
8.89925541,48.57049428,448.059
8.89933825,48.57077686,448.718
8.89941616,48.57105885,449.403
8.89948833,48.57134195,449.903
8.89955458,48.57162342,450.670
8.89961179,48.57190548,451.239
8.89966994,48.57218888,451.938
8.89971749,48.57246922,452.430
8.89976195,48.57275246,453.233
8.89979919,48.57303306,454.464
8.89983450,48.57331116,455.618
8.89986198,48.57359391,456.147
8.89988540,48.57387696,457.013
8.89990715,48.57416334,458.085
8.89991865,48.57445333,458.968
8.89992732,48.57474198,460.208
8.89992056,48.57503427,461.018
8.89991305,48.57533034,461.517
8.89990379,48.57562120,461.961
8.89989598,48.57591012,462.722
8.89988313,48.57619948,463.600
8.89986159,48.57648369,464.170
8.89983924,48.57676223,464.893
8.89980835,48.57703962,465.367
8.89977335,48.57731379,466.050
8.89973552,48.57759373,466.994
8.89969961,48.57787348,468.161
8.89965136,48.57815352,469.102
8.89960193,48.57843418,470.101
8.89955522,48.57871482,471.288
8.89950757,48.57899485,472.319
8.89945344,48.57927012,473.310
8.89940395,48.57954986,474.225
8.89935669,48.57982885,475.240
8.89930575,48.58010923,476.036
8.89925791,48.58038525,477.174
8.89921526,48.58066365,478.144
8.89916557,48.58094768,479.343
8.89910775,48.58123207,479.967
8.89905536,48.58152074,480.865
8.89900421,48.58180756,481.923
8.89895597,48.58209174,482.911
8.89890975,48.58237380,483.944
8.89886211,48.58265441,484.751
8.89881411,48.58293421,485.782
8.89877023,48.58321137,486.966
8.89872332,48.58348956,487.917
8.89867872,48.58376938,488.771
8.89863430,48.58405344,489.691
8.89859221,48.58434256,490.428
8.89854431,48.58462528,491.267
8.89849441,48.58490880,491.991
8.89844513,48.58518866,493.210
8.89839354,48.58547096,494.111
8.89834887,48.58574916,495.123
8.89830270,48.58602769,495.599
8.89825415,48.58629961,496.437
8.89820675,48.58656727,497.537
8.89816418,48.58681938,497.953
8.89811600,48.58706178,498.318
8.89807939,48.58729378,499.422
8.89803877,48.58752362,500.390
8.89799523,48.58774821,501.011
8.89795579,48.58797443,501.479
8.89791743,48.58820328,502.466
8.89787308,48.58843662,503.044
8.89783293,48.58867229,503.987
8.89779464,48.58890799,504.973
8.89775219,48.58914433,505.600
8.89771181,48.58938076,506.327
8.89767185,48.58961788,507.084
8.89762989,48.58985167,507.769
8.89759057,48.59008706,508.352
8.89755021,48.59031950,509.237
8.89751432,48.59055343,510.111
8.89746986,48.59079036,510.563
8.89742873,48.59102938,511.351
8.89738548,48.59126997,511.620
8.89734358,48.59150980,512.311
8.89730537,48.59174954,513.488
8.89726899,48.59198320,514.438
8.89723512,48.59221283,515.474
8.89719466,48.59243386,515.948
8.89715707,48.59265060,516.919
8.89711933,48.59286716,517.606
8.89708263,48.59308601,518.361
8.89704684,48.59330654,519.166
8.89700901,48.59353318,520.165
8.89697135,48.59376522,520.753
8.89693433,48.59400157,521.590
8.89689425,48.59424084,522.425
8.89685734,48.59448004,523.301
8.89681909,48.59472189,524.169
8.89677748,48.59496876,525.017
8.89673619,48.59521138,525.908
8.89669840,48.59545451,526.752
8.89665816,48.59569649,527.268
8.89661708,48.59593101,527.715
8.89658826,48.59616229,528.427
8.89655128,48.59639478,529.403
8.89652549,48.59662342,530.032
8.89649903,48.59684929,530.447
8.89646439,48.59708145,531.454
8.89642742,48.59732165,531.923
8.89639657,48.59756165,533.198
8.89636245,48.59780365,533.459
8.89634102,48.59803717,534.349
8.89631312,48.59826556,535.086
8.89629407,48.59849365,536.065
8.89627383,48.59872322,536.863
8.89625416,48.59896002,537.709
8.89622645,48.59919321,537.905
8.89621127,48.59942639,538.702
8.89619503,48.59965707,539.503
8.89617767,48.59988290,540.031
8.89616688,48.60011325,540.662
8.89615853,48.60033758,541.166
8.89614458,48.60055900,541.598
8.89613524,48.60077555,542.094
8.89612470,48.60098533,542.408
8.89611829,48.60119097,542.636
8.89611256,48.60139200,542.898
8.89610980,48.60158745,543.478
8.89611167,48.60177967,544.192
8.89611830,48.60197859,544.781
8.89612852,48.60217933,545.105
8.89806913,48.60807670,550.790
8.89821873,48.60829565,550.616
8.89837761,48.60852049,549.731
8.89854551,48.60875739,549.561
8.89872518,48.60899453,549.462
8.89891282,48.60923245,549.763
8.89910455,48.60947457,549.795
8.89930353,48.60971487,549.720
8.89951574,48.60996086,549.231
8.89974064,48.61020838,549.068
8.89997222,48.61045476,548.500
8.90021016,48.61070361,547.877
8.90045844,48.61095362,547.576
8.90071878,48.61120727,547.226
8.90097711,48.61145612,546.356
8.90123854,48.61170114,544.462
8.90151270,48.61194867,543.665
8.90179796,48.61219404,543.060
8.90208681,48.61243418,542.464
8.90237000,48.61267553,541.955
8.90266090,48.61291196,541.594
8.90295080,48.61314446,540.939
8.90323881,48.61337854,540.418
8.90353109,48.61360938,539.751
8.90382212,48.61383975,539.011
8.90411269,48.61406686,538.421
8.90439859,48.61429320,537.459
8.90467843,48.61451703,536.374
8.90495677,48.61473632,535.232
8.90521843,48.61494825,534.668
8.90547209,48.61514984,533.934
8.90571280,48.61535030,533.443
8.90595730,48.61555254,532.740
8.90619687,48.61575411,531.883
8.90642822,48.61595561,530.302
8.90666610,48.61616029,529.824
8.90690086,48.61636501,529.652
8.90712866,48.61657336,528.828
8.90735755,48.61678447,528.482
8.90758241,48.61699922,528.290
8.90780836,48.61721675,527.815
8.90802718,48.61744060,527.265
8.90824613,48.61766382,526.681
8.90845719,48.61788388,526.220
8.90866978,48.61810618,525.901
8.90886875,48.61832264,525.324
8.90905734,48.61853874,524.915
8.90924085,48.61875508,524.516
8.90941801,48.61897463,523.757
8.90959594,48.61919479,523.157
8.90977266,48.61941811,522.428
8.90994247,48.61964411,522.200
8.91010950,48.61987338,521.809
8.91027635,48.62010360,521.570
8.91043775,48.62033727,520.827
8.91059251,48.62057162,520.360
8.91075224,48.62081214,520.227
8.91091203,48.62105657,520.146
8.91106818,48.62130837,519.620
8.91122259,48.62156470,519.017
8.91137660,48.62182162,518.803
8.91152573,48.62208164,518.252
8.91167056,48.62234509,517.573
8.91179903,48.62260668,516.499
8.91192980,48.62286705,516.058
8.91205899,48.62312646,515.793
8.91217736,48.62338631,515.075
8.91230329,48.62364590,514.822
8.91242092,48.62390715,514.620
8.91253671,48.62416748,514.635
8.91265069,48.62442453,514.385
8.91276233,48.62467921,514.004
8.91287716,48.62493583,513.768
8.91298368,48.62519030,513.290
8.91308532,48.62543908,512.898
8.91318952,48.62568584,512.668
8.91329311,48.62593527,512.578
8.91339557,48.62618508,512.190
8.91349831,48.62643697,512.090
8.91359422,48.62669217,511.925
8.91369470,48.62695083,511.868
8.91379355,48.62721539,511.794
8.91389220,48.62748373,511.523
8.91398849,48.62774680,511.466
8.91408011,48.62800481,511.388
8.91417569,48.62826624,511.641
8.91427372,48.62853005,511.432
8.91437500,48.62879720,511.168
8.91447964,48.62906609,511.007
8.91458256,48.62933658,511.050
8.91469040,48.62961216,510.757
8.91479688,48.62989112,510.418
8.91490931,48.63016915,509.682
8.91502614,48.63045455,509.899
8.91514122,48.63073861,509.919
8.91526164,48.63102309,509.826
8.91539329,48.63130609,509.595
8.91553322,48.63159033,509.379
8.91567580,48.63187768,509.106
8.91582961,48.63216898,508.907
8.91599024,48.63245479,508.532
8.91616977,48.63273630,507.741
8.91636771,48.63301471,507.145
8.91658035,48.63328564,506.063
8.91681996,48.63355495,505.667
8.91707954,48.63381948,505.039
8.91736126,48.63407527,504.450
8.91765499,48.63432602,504.125
8.91796177,48.63456690,503.599
8.91828896,48.63479613,502.788
8.91863765,48.63501506,501.971
8.91900174,48.63522730,501.609
8.91937107,48.63542871,500.911
8.91974527,48.63562772,500.914
8.92012953,48.63581931,500.698
8.92050640,48.63600695,500.272
8.92088635,48.63619062,499.681
8.92126081,48.63637200,499.670
8.92163455,48.63655608,498.978
8.92201005,48.63673335,498.728
8.92238681,48.63690984,499.190
8.92276288,48.63708013,499.267
8.92315207,48.63724932,499.163
8.92353224,48.63741843,499.061
8.92391301,48.63758555,499.063
8.92429900,48.63775304,498.770
8.92468992,48.63791896,498.655
8.92508513,48.63808402,498.660
8.92547426,48.63824782,498.709
8.92586707,48.63841240,498.719
8.92625567,48.63857883,498.483
8.92664686,48.63874307,498.487
8.92703724,48.63890919,498.143
8.92742410,48.63907648,497.821
8.92780754,48.63924957,497.625
8.92819031,48.63942245,497.133
8.92856894,48.63959655,496.878
8.92894821,48.63977559,496.574
8.92932557,48.63995138,496.683
8.92970238,48.64013068,496.796
8.93007915,48.64031395,497.122
8.93044852,48.64050013,497.354
8.93080990,48.64068933,497.738
8.93116246,48.64088306,497.959
8.93151019,48.64108426,498.328
8.93185478,48.64129104,498.707
8.93219323,48.64150118,499.319
8.93252672,48.64171187,499.683
8.93285257,48.64192743,500.370
8.93317901,48.64214720,500.414
8.93349604,48.64236734,500.704
8.93381356,48.64258955,500.960
8.93413119,48.64280934,501.111
8.93444751,48.64303324,501.427
8.93476515,48.64325863,501.337
8.93508432,48.64348045,501.747
8.93540329,48.64370241,502.014
8.93572410,48.64392337,502.367
8.93603868,48.64413730,501.974
8.93637251,48.64434984,502.449
8.93672409,48.64455391,502.575
8.93708931,48.64474632,502.982
8.93745608,48.64493180,503.125
8.93782810,48.64511460,502.920
8.93820816,48.64528934,503.310
8.93859009,48.64546165,503.698
8.93897593,48.64562614,504.154
8.93937494,48.64578867,504.070
8.93977877,48.64593856,504.700
8.94018822,48.64608396,504.882
8.94101064,48.64637118,505.609
8.94142064,48.64651244,506.313
8.94183210,48.64665209,506.875
8.94225032,48.64679368,507.131
8.94266804,48.64694796,507.280
8.94307845,48.64709515,507.612
8.94348951,48.64724236,507.886
8.94390080,48.64739507,508.284
8.94430730,48.64755107,508.653
8.94470695,48.64771652,509.023
8.94509951,48.64788119,509.340
8.94548875,48.64805955,509.569
8.94587374,48.64824055,510.250
